kepid,kepoi_name,koi_disposition
6345732,K02857.02,CONFIRMED
8611257,K02931.01,CONFIRMED
10880507,K02936.01,CONFIRMED
12206313,K02714.01,CONFIRMED
12206313,K02714.02,CONFIRMED
9837661,K02715.01,CONFIRMED
7769819,K02778.01,CONFIRMED
11874577,K02779.01,CONFIRMED
12164564,K02780.01,CONFIRMED
10397751,K02859.01,CONFIRMED
10397751,K02859.02,CONFIRMED
9642292,K02946.01,CONFIRMED
6356692,K02948.01,CONFIRMED
4991208,K02951.01,CONFIRMED
9837661,K02715.02,CONFIRMED
9837661,K02715.03,CONFIRMED
9092504,K02716.01,CONFIRMED
5383248,K00261.01,CONFIRMED
9092504,K02716.02,CONFIRMED
10001368,K02785.01,CONFIRMED
9466429,K02786.01,CONFIRMED
8885643,K02789.01,CONFIRMED
5652893,K02790.01,CONFIRMED
8681833,K02865.01,CONFIRMED
4138951,K02866.01,CONFIRMED
3102384,K00273.01,CONFIRMED
10471515,K02961.01,CONFIRMED
8760040,K02963.01,CONFIRMED
10098844,K02964.01,CONFIRMED
9467404,K02717.01,CONFIRMED
5184911,K02719.01,CONFIRMED
6587105,K02721.01,CONFIRMED
11662184,K02791.01,CONFIRMED
11127479,K02792.01,CONFIRMED
8884274,K02868.01,CONFIRMED
7767162,K02869.01,CONFIRMED
4385148,K02942.02,CONFIRMED
9838468,K02943.01,CONFIRMED
8617363,K02945.01,CONFIRMED
11401755,K00277.02,CONFIRMED
7673192,K02722.01,CONFIRMED
7673192,K02722.02,CONFIRMED
7673192,K02722.03,CONFIRMED
7673192,K02722.04,CONFIRMED
11807274,K00262.01,CONFIRMED
7670943,K00269.01,CONFIRMED
6697756,K02798.01,CONFIRMED
5905822,K02801.01,CONFIRMED
10793172,K02871.01,CONFIRMED
10793172,K02871.02,CONFIRMED
8801316,K02956.01,CONFIRMED
12314973,K00279.01,CONFIRMED
3346154,K02723.01,CONFIRMED
5775129,K02802.01,CONFIRMED
9898447,K02803.01,CONFIRMED
11135308,K02805.01,CONFIRMED
6521045,K00041.03,CONFIRMED
8077137,K00274.01,CONFIRMED
7019524,K02877.01,CONFIRMED
5106313,K02878.01,CONFIRMED
9825174,K02880.01,CONFIRMED
5980783,K02967.01,CONFIRMED
12008872,K02729.01,CONFIRMED
8415200,K02730.01,CONFIRMED
9886361,K02732.01,CONFIRMED
9886361,K02732.03,CONFIRMED
6528464,K00270.01,CONFIRMED
5209845,K02883.01,CONFIRMED
6129524,K02886.01,CONFIRMED
5794570,K02675.01,CONFIRMED
5794570,K02675.02,CONFIRMED
6779260,K02678.01,CONFIRMED
11807274,K00262.02,CONFIRMED
5953297,K02733.01,CONFIRMED
7659389,K02734.01,CONFIRMED
9472074,K02735.01,CONFIRMED
10842192,K02736.01,CONFIRMED
2442448,K02812.01,CONFIRMED
11283615,K02816.01,CONFIRMED
7605093,K02817.01,CONFIRMED
8077137,K00274.02,CONFIRMED
7463685,K02890.01,CONFIRMED
6878240,K02681.01,CONFIRMED
6878240,K02681.02,CONFIRMED
4831728,K02739.01,CONFIRMED
6528464,K00270.02,CONFIRMED
11963206,K02820.01,CONFIRMED
8263545,K02822.01,CONFIRMED
6937402,K02894.01,CONFIRMED
7826659,K02686.01,CONFIRMED
7202957,K02687.01,CONFIRMED
8095441,K02743.01,CONFIRMED
5881813,K02744.01,CONFIRMED
12456601,K02745.01,CONFIRMED
7428736,K02827.01,CONFIRMED
11129258,K02898.01,CONFIRMED
10586004,K00275.01,CONFIRMED
7202957,K02687.02,CONFIRMED
6521045,K00041.01,CONFIRMED
8892303,K02688.01,CONFIRMED
5369827,K02690.01,CONFIRMED
6586746,K02747.01,CONFIRMED
9962455,K02748.01,CONFIRMED
9962455,K02748.02,CONFIRMED
6436029,K02828.01,CONFIRMED
6197215,K02829.01,CONFIRMED
9451706,K00271.01,CONFIRMED
9244508,K02830.01,CONFIRMED
3969687,K02904.01,CONFIRMED
6716545,K02906.01,CONFIRMED
5185897,K02693.01,CONFIRMED
5185897,K02693.02,CONFIRMED
5185897,K02693.03,CONFIRMED
9881077,K02751.01,CONFIRMED
6265792,K02753.01,CONFIRMED
9995402,K02832.01,CONFIRMED
5609593,K02834.01,CONFIRMED
5436338,K02835.01,CONFIRMED
11414465,K02836.01,CONFIRMED
10586004,K00275.02,CONFIRMED
4483138,K02910.01,CONFIRMED
9475552,K02694.01,CONFIRMED
9475552,K02694.02,CONFIRMED
8292840,K00260.01,CONFIRMED
10905911,K02754.01,CONFIRMED
3545135,K02755.01,CONFIRMED
6964929,K02756.01,CONFIRMED
6432345,K02757.01,CONFIRMED
11565924,K02837.01,CONFIRMED
6607357,K02838.01,CONFIRMED
6607357,K02838.02,CONFIRMED
9451706,K00271.02,CONFIRMED
6186964,K02839.01,CONFIRMED
9693006,K02913.01,CONFIRMED
5128673,K02698.01,CONFIRMED
6690836,K02699.01,CONFIRMED
7877978,K02760.01,CONFIRMED
12024120,K00265.01,CONFIRMED
8210018,K02762.01,CONFIRMED
3642289,K00301.01,CONFIRMED
3642289,K00301.02,CONFIRMED
3662838,K00302.01,CONFIRMED
5966322,K00303.01,CONFIRMED
6029239,K00304.01,CONFIRMED
12404954,K00361.01,CONFIRMED
9070666,K03008.01,CONFIRMED
3642335,K03010.01,CONFIRMED
9020114,K03088.01,CONFIRMED
6196457,K00285.01,CONFIRMED
6063220,K00305.01,CONFIRMED
6071903,K00306.01,CONFIRMED
6289257,K00307.01,CONFIRMED
10905239,K00046.01,CONFIRMED
11623629,K00365.01,CONFIRMED
4815520,K00367.01,CONFIRMED
7175184,K00369.01,CONFIRMED
7347246,K03014.01,CONFIRMED
11403530,K03015.01,CONFIRMED
5088536,K00282.02,CONFIRMED
6609270,K03090.01,CONFIRMED
12406807,K03091.01,CONFIRMED
5096590,K03093.01,CONFIRMED
9650989,K03095.01,CONFIRMED
6289257,K00307.02,CONFIRMED
6291837,K00308.01,CONFIRMED
7050989,K00312.01,CONFIRMED
7175184,K00369.02,CONFIRMED
8494142,K00370.01,CONFIRMED
11554435,K00063.01,CONFIRMED
8494142,K00370.02,CONFIRMED
6471021,K00372.01,CONFIRMED
8709688,K03019.01,CONFIRMED
11618601,K03022.01,CONFIRMED
7582689,K03097.01,CONFIRMED
7582689,K03097.02,CONFIRMED
7582689,K03097.03,CONFIRMED
6196457,K00285.02,CONFIRMED
7050989,K00312.02,CONFIRMED
7419318,K00313.01,CONFIRMED
7419318,K00313.02,CONFIRMED
7603200,K00314.01,CONFIRMED
7603200,K00314.02,CONFIRMED
10905239,K00046.02,CONFIRMED
7364176,K00373.01,CONFIRMED
8686097,K00374.01,CONFIRMED
12356617,K00375.01,CONFIRMED
3323887,K00377.01,CONFIRMED
11618601,K03022.02,CONFIRMED
9716391,K03025.01,CONFIRMED
6929841,K03026.01,CONFIRMED
5088536,K00282.03,CONFIRMED
11508644,K03101.01,CONFIRMED
8895758,K03106.01,CONFIRMED
7603200,K00314.03,CONFIRMED
7700622,K00315.01,CONFIRMED
8008067,K00316.01,CONFIRMED
8008067,K00316.02,CONFIRMED
8008067,K00316.03,CONFIRMED
3323887,K00377.02,CONFIRMED
3323887,K00377.03,CONFIRMED
11137180,K03027.01,CONFIRMED
3756264,K03108.01,CONFIRMED
11572193,K03109.01,CONFIRMED
11285870,K03110.01,CONFIRMED
6196457,K00285.03,CONFIRMED
8121310,K00317.01,CONFIRMED
8156120,K00318.01,CONFIRMED
8753657,K00321.01,CONFIRMED
3942670,K00392.01,CONFIRMED
3942670,K00392.02,CONFIRMED
10585738,K03032.01,CONFIRMED
7676423,K03113.01,CONFIRMED
11714231,K03115.01,CONFIRMED
11720424,K03116.01,CONFIRMED
8753657,K00321.02,CONFIRMED
9139084,K00323.01,CONFIRMED
3353050,K00384.01,CONFIRMED
3446746,K00385.01,CONFIRMED
5695396,K00283.01,CONFIRMED
8051946,K03038.01,CONFIRMED
5445681,K03039.01,CONFIRMED
11499192,K03120.01,CONFIRMED
12416661,K03122.01,CONFIRMED
9881662,K00327.01,CONFIRMED
9881662,K00327.02,CONFIRMED
3656121,K00386.01,CONFIRMED
3656121,K00386.02,CONFIRMED
3733628,K00387.01,CONFIRMED
3831053,K00388.01,CONFIRMED
5092266,K03045.01,CONFIRMED
8751796,K03125.01,CONFIRMED
9907129,K03127.01,CONFIRMED
9527334,K00049.01,CONFIRMED
11361646,K00330.01,CONFIRMED
11361646,K00330.02,CONFIRMED
10285631,K00331.01,CONFIRMED
3964109,K00393.01,CONFIRMED
3544595,K00069.01,CONFIRMED
5695396,K00283.02,CONFIRMED
9714550,K03048.01,CONFIRMED
6263593,K03049.01,CONFIRMED
10252275,K03130.01,CONFIRMED
10252275,K03130.02,CONFIRMED
11455181,K03131.01,CONFIRMED
10290666,K00332.01,CONFIRMED
10337258,K00333.01,CONFIRMED
12314973,K00279.02,CONFIRMED
5450893,K02970.01,CONFIRMED
8827575,K03052.02,CONFIRMED
2716801,K03053.01,CONFIRMED
7216284,K03056.01,CONFIRMED
6945786,K03136.01,CONFIRMED
5978170,K03140.01,CONFIRMED
5440317,K03141.01,CONFIRMED
10545066,K00337.01,CONFIRMED
10552611,K00338.01,CONFIRMED
10552611,K00338.02,CONFIRMED
10587105,K00339.01,CONFIRMED
10587105,K00339.02,CONFIRMED
11090556,K02977.01,CONFIRMED
11090556,K02977.02,CONFIRMED
3234843,K03057.01,CONFIRMED
6021275,K00284.01,CONFIRMED
3234843,K03057.02,CONFIRMED
5688790,K03144.01,CONFIRMED
1717722,K03145.01,CONFIRMED
10908248,K03146.01,CONFIRMED
10878263,K00341.01,CONFIRMED
10878263,K00341.02,CONFIRMED
10982872,K00343.01,CONFIRMED
10982872,K00343.02,CONFIRMED
4141376,K00280.01,CONFIRMED
9468551,K02980.01,CONFIRMED
9076971,K02981.01,CONFIRMED
8360640,K02982.01,CONFIRMED
11019987,K03060.01,CONFIRMED
4857058,K03061.01,CONFIRMED
10924562,K03063.01,CONFIRMED
7534267,K03147.01,CONFIRMED
9592705,K00288.01,CONFIRMED
10386922,K00289.01,CONFIRMED
10386922,K00289.02,CONFIRMED
10982872,K00343.03,CONFIRMED
11015108,K00344.01,CONFIRMED
11074541,K00345.01,CONFIRMED
11100383,K00346.01,CONFIRMED
6636320,K02989.01,CONFIRMED
4067925,K03066.01,CONFIRMED
6021275,K00284.02,CONFIRMED
10933561,K00291.01,CONFIRMED
10933561,K00291.02,CONFIRMED
11075737,K00292.01,CONFIRMED
11194032,K00348.01,CONFIRMED
11394027,K00349.01,CONFIRMED
11442793,K00351.01,CONFIRMED
5520547,K02990.01,CONFIRMED
8866102,K00042.01,CONFIRMED
4143755,K00281.01,CONFIRMED
11244137,K02994.01,CONFIRMED
5865654,K03071.01,CONFIRMED
11259686,K00294.01,CONFIRMED
11547513,K00295.01,CONFIRMED
11547513,K00295.02,CONFIRMED
11802615,K00296.01,CONFIRMED
11442793,K00351.02,CONFIRMED
11442793,K00351.03,CONFIRMED
11521793,K00352.01,CONFIRMED
11566064,K00353.02,CONFIRMED
3848275,K02995.01,CONFIRMED
12021625,K02996.01,CONFIRMED
4175630,K02998.01,CONFIRMED
3328080,K03075.01,CONFIRMED
8430964,K03078.01,CONFIRMED
6021275,K00284.03,CONFIRMED
11905011,K00297.01,CONFIRMED
12785320,K00298.01,CONFIRMED
2692377,K00299.01,CONFIRMED
11568987,K00354.01,CONFIRMED
11568987,K00354.02,CONFIRMED
11621223,K00355.01,CONFIRMED
11624249,K00356.01,CONFIRMED
3852655,K03002.01,CONFIRMED
5088536,K00282.01,CONFIRMED
6103377,K03004.01,CONFIRMED
6677841,K01236.04,CONFIRMED
8037145,K00520.03,CONFIRMED
8162789,K00521.01,CONFIRMED
8806123,K00523.01,CONFIRMED
8806123,K00523.02,CONFIRMED
8355239,K00574.02,CONFIRMED
8367113,K00575.01,CONFIRMED
8558011,K00577.01,CONFIRMED
9115800,K00421.01,CONFIRMED
9478990,K00423.01,CONFIRMED
6850504,K00070.04,CONFIRMED
10934674,K00477.01,CONFIRMED
10990886,K00478.01,CONFIRMED
11015323,K00479.01,CONFIRMED
11134879,K00480.01,CONFIRMED
11192998,K00481.01,CONFIRMED
8934495,K00524.01,CONFIRMED
5866724,K00085.01,CONFIRMED
9157634,K00526.01,CONFIRMED
8565266,K00578.01,CONFIRMED
8616637,K00579.01,CONFIRMED
8616637,K00579.02,CONFIRMED
8625925,K00580.01,CONFIRMED
8822216,K00581.01,CONFIRMED
10189546,K00427.01,CONFIRMED
10189546,K00427.02,CONFIRMED
10189546,K00427.03,CONFIRMED
11192998,K00481.02,CONFIRMED
11192998,K00481.03,CONFIRMED
11497977,K00483.01,CONFIRMED
9941859,K00528.01,CONFIRMED
9941859,K00528.02,CONFIRMED
9941859,K00528.03,CONFIRMED
10266615,K00530.01,CONFIRMED
6444896,K03138.02,CONFIRMED
8822216,K00581.02,CONFIRMED
9020160,K00582.01,CONFIRMED
7941200,K00092.01,CONFIRMED
9020160,K00582.02,CONFIRMED
9020160,K00582.03,CONFIRMED
10418224,K00428.01,CONFIRMED
10616679,K00429.01,CONFIRMED
10717241,K00430.01,CONFIRMED
7303287,K01353.03,CONFIRMED
10843590,K00431.01,CONFIRMED
6850504,K00070.05,CONFIRMED
12061222,K00484.01,CONFIRMED
12404305,K00486.01,CONFIRMED
12834874,K00487.01,CONFIRMED
2557816,K00488.01,CONFIRMED
10454313,K00532.01,CONFIRMED
10513530,K00533.01,CONFIRMED
5866724,K00085.02,CONFIRMED
10513530,K00533.02,CONFIRMED
10554999,K00534.01,CONFIRMED
9076513,K00583.01,CONFIRMED
9146018,K00584.01,CONFIRMED
9146018,K00584.02,CONFIRMED
9146018,K00584.03,CONFIRMED
9279669,K00585.01,CONFIRMED
10843590,K00431.02,CONFIRMED
10858832,K00432.01,CONFIRMED
10937029,K00433.01,CONFIRMED
10937029,K00433.02,CONFIRMED
3239945,K00490.01,CONFIRMED
10187017,K00082.01,CONFIRMED
3239945,K00490.02,CONFIRMED
10554999,K00534.02,CONFIRMED
10873260,K00535.01,CONFIRMED
10965008,K00536.01,CONFIRMED
11073351,K00537.01,CONFIRMED
11090765,K00538.01,CONFIRMED
9570741,K00586.01,CONFIRMED
9607164,K00587.01,CONFIRMED
9631762,K00588.01,CONFIRMED
6462863,K00094.01,CONFIRMED
9782691,K00590.01,CONFIRMED
11709124,K00435.01,CONFIRMED
12302530,K00438.01,CONFIRMED
11904151,K00072.01,CONFIRMED
3239945,K00490.03,CONFIRMED
3239945,K00490.04,CONFIRMED
3559935,K00492.01,CONFIRMED
3966801,K00494.01,CONFIRMED
11656721,K00541.01,CONFIRMED
11853905,K00007.01,CONFIRMED
5866724,K00085.03,CONFIRMED
11669239,K00542.01,CONFIRMED
11669239,K00542.02,CONFIRMED
10600261,K00597.03,CONFIRMED
10656823,K00598.01,CONFIRMED
10656823,K00598.02,CONFIRMED
10676824,K00599.01,CONFIRMED
10718726,K00600.01,CONFIRMED
12302530,K00438.02,CONFIRMED
12470954,K00439.01,CONFIRMED
2438264,K00440.01,CONFIRMED
2438264,K00440.02,CONFIRMED
4454752,K00496.01,CONFIRMED
4757437,K00497.01,CONFIRMED
10187017,K00082.02,CONFIRMED
4757437,K00497.02,CONFIRMED
11823054,K00543.01,CONFIRMED
11823054,K00543.02,CONFIRMED
12058931,K00546.01,CONFIRMED
9782691,K00590.02,CONFIRMED
9957627,K00592.01,CONFIRMED
9958962,K00593.01,CONFIRMED
9958962,K00593.02,CONFIRMED
3745690,K00442.01,CONFIRMED
3745690,K00442.02,CONFIRMED
3745690,K00442.03,CONFIRMED
3833007,K00443.01,CONFIRMED
3847138,K00444.01,CONFIRMED
4847534,K00499.01,CONFIRMED
4852528,K00500.01,CONFIRMED
4852528,K00500.02,CONFIRMED
4852528,K00500.03,CONFIRMED
4852528,K00500.04,CONFIRMED
12058931,K00546.02,CONFIRMED
12116489,K00547.01,CONFIRMED
12600735,K00548.01,CONFIRMED
10593626,K00087.01,CONFIRMED
9958962,K00593.03,CONFIRMED
10388286,K00596.01,CONFIRMED
10600261,K00597.01,CONFIRMED
6462863,K00094.02,CONFIRMED
10600261,K00597.02,CONFIRMED
11904151,K00072.02,CONFIRMED
4633570,K00446.01,CONFIRMED
4633570,K00446.02,CONFIRMED
5640085,K00448.01,CONFIRMED
5640085,K00448.02,CONFIRMED
4852528,K00500.05,CONFIRMED
10187017,K00082.03,CONFIRMED
5340644,K00503.01,CONFIRMED
4165473,K00550.01,CONFIRMED
4270253,K00551.01,CONFIRMED
4270253,K00551.02,CONFIRMED
10973664,K00601.01,CONFIRMED
10973664,K00601.02,CONFIRMED
10973664,K00601.03,CONFIRMED
9141746,K00929.02,CONFIRMED
12459913,K00602.01,CONFIRMED
6462863,K00094.03,CONFIRMED
6291033,K00452.01,CONFIRMED
5461440,K00504.01,CONFIRMED
5689351,K00505.01,CONFIRMED
5689351,K00505.02,CONFIRMED
5689351,K00505.03,CONFIRMED
5689351,K00505.04,CONFIRMED
5709725,K00555.01,CONFIRMED
5709725,K00555.02,CONFIRMED
9946525,K00398.01,CONFIRMED
9946525,K00398.02,CONFIRMED
9946525,K00398.03,CONFIRMED
7098355,K00454.01,CONFIRMED
7269974,K00456.01,CONFIRMED
7269974,K00456.02,CONFIRMED
7440748,K00457.01,CONFIRMED
5689351,K00505.05,CONFIRMED
5812960,K00507.01,CONFIRMED
6266741,K00508.01,CONFIRMED
10187017,K00082.04,CONFIRMED
5774349,K00557.01,CONFIRMED
5978361,K00558.01,CONFIRMED
6501635,K00560.01,CONFIRMED
3217264,K00401.01,CONFIRMED
3217264,K00401.02,CONFIRMED
6850504,K00070.01,CONFIRMED
3217264,K00401.03,CONFIRMED
7440748,K00457.02,CONFIRMED
7977197,K00459.01,CONFIRMED
7977197,K00459.02,CONFIRMED
6266741,K00508.02,CONFIRMED
6381846,K00509.01,CONFIRMED
6381846,K00509.02,CONFIRMED
6381846,K00509.03,CONFIRMED
6422155,K00510.01,CONFIRMED
6665695,K00561.01,CONFIRMED
6707833,K00563.01,CONFIRMED
6786037,K00564.01,CONFIRMED
6786037,K00564.02,CONFIRMED
6786037,K00564.03,CONFIRMED
5351250,K00408.01,CONFIRMED
8043638,K00460.01,CONFIRMED
8845205,K00463.01,CONFIRMED
8890783,K00464.01,CONFIRMED
8890783,K00464.02,CONFIRMED
6422155,K00510.02,CONFIRMED
6422155,K00510.03,CONFIRMED
6422155,K00510.04,CONFIRMED
6451936,K00511.01,CONFIRMED
6451936,K00511.02,CONFIRMED
8056665,K00089.01,CONFIRMED
7119481,K00566.01,CONFIRMED
7445445,K00567.01,CONFIRMED
7445445,K00567.02,CONFIRMED
5351250,K00408.02,CONFIRMED
5351250,K00408.03,CONFIRMED
6850504,K00070.02,CONFIRMED
5351250,K00408.04,CONFIRMED
5444548,K00409.01,CONFIRMED
9583881,K00467.01,CONFIRMED
9589524,K00468.01,CONFIRMED
10187017,K00082.05,CONFIRMED
6838050,K00512.01,CONFIRMED
6937692,K00513.01,CONFIRMED
7445445,K00567.03,CONFIRMED
7595157,K00568.01,CONFIRMED
7595157,K00568.02,CONFIRMED
8008206,K00569.01,CONFIRMED
8008206,K00569.02,CONFIRMED
5683743,K00412.01,CONFIRMED
5791986,K00413.01,CONFIRMED
5791986,K00413.02,CONFIRMED
9844088,K00470.01,CONFIRMED
10019643,K00471.01,CONFIRMED
10019643,K00471.02,CONFIRMED
10123064,K00472.01,CONFIRMED
8015907,K00517.01,CONFIRMED
8017703,K00518.01,CONFIRMED
8017703,K00518.02,CONFIRMED
8017703,K00518.03,CONFIRMED
8056665,K00089.02,CONFIRMED
8120608,K00571.01,CONFIRMED
8120608,K00571.02,CONFIRMED
8120608,K00571.03,CONFIRMED
8120608,K00571.04,CONFIRMED
6850504,K00070.03,CONFIRMED
6508221,K00416.01,CONFIRMED
10155434,K00473.01,CONFIRMED
10460984,K00474.01,CONFIRMED
10460984,K00474.02,CONFIRMED
10460984,K00474.03,CONFIRMED
10460984,K00474.04,CONFIRMED
8022244,K00519.01,CONFIRMED
2571238,K00084.01,CONFIRMED
8022244,K00519.02,CONFIRMED
8037145,K00520.01,CONFIRMED
8037145,K00520.02,CONFIRMED
8193178,K00572.01,CONFIRMED
8193178,K00572.02,CONFIRMED
8344004,K00573.01,CONFIRMED
8344004,K00573.02,CONFIRMED
8355239,K00574.01,CONFIRMED
6508221,K00416.02,CONFIRMED
8352537,K00420.01,CONFIRMED
10577994,K00475.01,CONFIRMED
10577994,K00475.02,CONFIRMED
10599206,K00476.01,CONFIRMED
10227020,K00730.01,CONFIRMED
4563268,K00627.02,CONFIRMED
4644604,K00628.01,CONFIRMED
4656049,K00629.01,CONFIRMED
4742414,K00631.01,CONFIRMED
7764367,K00685.01,CONFIRMED
10227020,K00730.02,CONFIRMED
10227020,K00730.03,CONFIRMED
6678383,K00111.03,CONFIRMED
10227020,K00730.04,CONFIRMED
4827723,K00632.01,CONFIRMED
4841374,K00633.01,CONFIRMED
5020319,K00635.01,CONFIRMED
8161561,K00688.01,CONFIRMED
8361905,K00689.01,CONFIRMED
12116489,K00547.03,CONFIRMED
11250587,K00107.01,CONFIRMED
8480285,K00691.01,CONFIRMED
8480285,K00691.02,CONFIRMED
10265898,K00732.01,CONFIRMED
10265898,K00732.03,CONFIRMED
10271806,K00733.01,CONFIRMED
10271806,K00733.02,CONFIRMED
5113822,K00638.01,CONFIRMED
5113822,K00638.02,CONFIRMED
5120087,K00639.01,CONFIRMED
5121511,K00640.01,CONFIRMED
8557374,K00692.01,CONFIRMED
8557374,K00692.02,CONFIRMED
8738735,K00693.01,CONFIRMED
8738735,K00693.02,CONFIRMED
8802165,K00694.01,CONFIRMED
10271806,K00733.03,CONFIRMED
10271806,K00733.04,CONFIRMED
10272442,K00734.01,CONFIRMED
10984090,K00112.01,CONFIRMED
8805348,K00695.01,CONFIRMED
8878187,K00697.01,CONFIRMED
4914423,K00108.01,CONFIRMED
10340423,K00736.01,CONFIRMED
10340423,K00736.02,CONFIRMED
10358759,K00738.01,CONFIRMED
5374854,K00645.01,CONFIRMED
5374854,K00645.02,CONFIRMED
5531694,K00647.01,CONFIRMED
8962094,K00700.01,CONFIRMED
8962094,K00700.02,CONFIRMED
8962094,K00700.03,CONFIRMED
8962094,K00700.04,CONFIRMED
10358759,K00738.02,CONFIRMED
10386984,K00739.01,CONFIRMED
10395381,K00740.01,CONFIRMED
5613330,K00649.01,CONFIRMED
8456679,K00102.01,CONFIRMED
5786676,K00650.01,CONFIRMED
5796675,K00652.01,CONFIRMED
9002278,K00701.01,CONFIRMED
9002278,K00701.02,CONFIRMED
9002278,K00701.03,CONFIRMED
4914423,K00108.02,CONFIRMED
5941160,K00654.01,CONFIRMED
5941160,K00654.02,CONFIRMED
5966154,K00655.01,CONFIRMED
5966154,K00655.02,CONFIRMED
9266431,K00704.01,CONFIRMED
9458613,K00707.01,CONFIRMED
9458613,K00707.02,CONFIRMED
6020753,K00657.01,CONFIRMED
8456679,K00102.02,CONFIRMED
6020753,K00657.02,CONFIRMED
6062088,K00658.01,CONFIRMED
9458613,K00707.03,CONFIRMED
9458613,K00707.04,CONFIRMED
9458613,K00707.05,CONFIRMED
9530945,K00708.01,CONFIRMED
6062088,K00658.02,CONFIRMED
6062088,K00658.03,CONFIRMED
6125481,K00659.01,CONFIRMED
6267535,K00660.01,CONFIRMED
6347299,K00661.01,CONFIRMED
9530945,K00708.02,CONFIRMED
9578686,K00709.01,CONFIRMED
9590976,K00710.01,CONFIRMED
9590976,K00710.02,CONFIRMED
9590976,K00710.03,CONFIRMED
4832837,K00605.01,CONFIRMED
6347299,K00661.02,CONFIRMED
6365156,K00662.01,CONFIRMED
6425957,K00663.01,CONFIRMED
2444412,K00103.01,CONFIRMED
6425957,K00663.02,CONFIRMED
9597345,K00711.01,CONFIRMED
9597345,K00711.02,CONFIRMED
9597345,K00711.03,CONFIRMED
5686174,K00610.01,CONFIRMED
6462863,K00094.04,CONFIRMED
6442340,K00664.01,CONFIRMED
6442340,K00664.02,CONFIRMED
6442340,K00664.03,CONFIRMED
6685609,K00665.01,CONFIRMED
6685609,K00665.02,CONFIRMED
9450647,K00110.01,CONFIRMED
9702072,K00714.01,CONFIRMED
9873254,K00717.01,CONFIRMED
6587002,K00612.01,CONFIRMED
6587002,K00612.02,CONFIRMED
7368664,K00614.01,CONFIRMED
6685609,K00665.03,CONFIRMED
6707835,K00666.01,CONFIRMED
10318874,K00104.01,CONFIRMED
9873254,K00717.02,CONFIRMED
9884104,K00718.01,CONFIRMED
9884104,K00718.02,CONFIRMED
9884104,K00718.03,CONFIRMED
9950612,K00719.01,CONFIRMED
10353968,K00618.01,CONFIRMED
11773022,K00620.01,CONFIRMED
7033671,K00670.01,CONFIRMED
7040629,K00671.01,CONFIRMED
7040629,K00671.02,CONFIRMED
7040629,K00671.03,CONFIRMED
7040629,K00671.04,CONFIRMED
9950612,K00719.02,CONFIRMED
6678383,K00111.01,CONFIRMED
9950612,K00719.03,CONFIRMED
9950612,K00719.04,CONFIRMED
9963524,K00720.01,CONFIRMED
5780885,K00097.01,CONFIRMED
11773022,K00620.02,CONFIRMED
11773022,K00620.03,CONFIRMED
12068975,K00623.01,CONFIRMED
7115785,K00672.01,CONFIRMED
7115785,K00672.02,CONFIRMED
7124613,K00673.01,CONFIRMED
8711794,K00105.01,CONFIRMED
7277317,K00674.01,CONFIRMED
9963524,K00720.02,CONFIRMED
9963524,K00720.03,CONFIRMED
9963524,K00720.04,CONFIRMED
9964801,K00721.01,CONFIRMED
9965439,K00722.01,CONFIRMED
12068975,K00623.02,CONFIRMED
12068975,K00623.03,CONFIRMED
12068975,K00623.04,CONFIRMED
3541946,K00624.01,CONFIRMED
3541946,K00624.02,CONFIRMED
10264660,K00098.01,CONFIRMED
7447200,K00676.01,CONFIRMED
7447200,K00676.02,CONFIRMED
7509886,K00678.01,CONFIRMED
7509886,K00678.02,CONFIRMED
10002866,K00723.01,CONFIRMED
10002866,K00723.02,CONFIRMED
6678383,K00111.02,CONFIRMED
10002866,K00723.03,CONFIRMED
3541946,K00624.03,CONFIRMED
4478168,K00626.01,CONFIRMED
4563268,K00627.01,CONFIRMED
7515212,K00679.01,CONFIRMED
7515212,K00679.02,CONFIRMED
7529266,K00680.01,CONFIRMED
8686373,K04066.01,CONFIRMED
3867615,K02289.02,CONFIRMED
5530112,K04067.01,CONFIRMED
6226908,K04068.01,CONFIRMED
5906694,K04069.01,CONFIRMED
9956082,K04139.01,CONFIRMED
6755944,K04072.01,CONFIRMED
9334893,K02298.02,CONFIRMED
10000941,K04146.01,CONFIRMED
9455677,K04076.01,CONFIRMED
11465651,K04150.01,CONFIRMED
3937814,K04084.01,CONFIRMED
5881120,K04156.01,CONFIRMED
4548098,K04157.01,CONFIRMED
4770617,K02243.02,CONFIRMED
6106282,K04087.01,CONFIRMED
4078311,K04166.01,CONFIRMED
11709124,K00435.05,CONFIRMED
9022166,K02175.02,CONFIRMED
3103227,K04091.01,CONFIRMED
4850961,K04092.01,CONFIRMED
8439323,K04153.01,CONFIRMED
4458082,K02303.02,CONFIRMED
10714072,K04024.01,CONFIRMED
5942808,K02250.02,CONFIRMED
5688683,K04097.01,CONFIRMED
6607644,K04159.01,CONFIRMED
7610663,K04160.01,CONFIRMED
8951205,K04099.01,CONFIRMED
7838675,K04169.01,CONFIRMED
7100673,K04032.01,CONFIRMED
7100673,K04032.02,CONFIRMED
3747817,K04103.01,CONFIRMED
9071593,K02257.02,CONFIRMED
10089911,K04034.01,CONFIRMED
11415243,K04036.01,CONFIRMED
3548044,K02194.02,CONFIRMED
11401767,K02195.02,CONFIRMED
11709124,K00435.06,CONFIRMED
8613535,K02263.02,CONFIRMED
