kepid,kepoi_name,koi_disposition
9577855,K04522.01,FALSE POSITIVE
4386607,K07694.01,FALSE POSITIVE
12108364,K04592.01,FALSE POSITIVE
8295671,K04593.01,FALSE POSITIVE
10407210,K04662.01,FALSE POSITIVE
7457278,K03188.01,FALSE POSITIVE
8984755,K04664.01,FALSE POSITIVE
7366895,K04665.01,FALSE POSITIVE
10729472,K04453.01,FALSE POSITIVE
6200612,K04454.01,FALSE POSITIVE
9777200,K04455.01,FALSE POSITIVE
5200084,K03159.01,FALSE POSITIVE
4144873,K07686.01,FALSE POSITIVE
9171886,K04525.01,FALSE POSITIVE
3337061,K03172.02,FALSE POSITIVE
5696918,K04594.01,FALSE POSITIVE
8487838,K04596.01,FALSE POSITIVE
8937762,K04668.01,FALSE POSITIVE
2720828,K04669.01,FALSE POSITIVE
8652577,K04458.01,FALSE POSITIVE
8804937,K04459.01,FALSE POSITIVE
11912987,K04461.01,FALSE POSITIVE
4136659,K07683.01,FALSE POSITIVE
3438976,K04527.01,FALSE POSITIVE
6610064,K04529.01,FALSE POSITIVE
5476671,K04598.01,FALSE POSITIVE
7335972,K04599.01,FALSE POSITIVE
2694632,K04600.01,FALSE POSITIVE
5428471,K04671.01,FALSE POSITIVE
7283710,K04672.01,FALSE POSITIVE
10794509,K04673.01,FALSE POSITIVE
2576224,K04465.01,FALSE POSITIVE
3967501,K07677.01,FALSE POSITIVE
6437226,K04531.01,FALSE POSITIVE
2710623,K04532.01,FALSE POSITIVE
3330684,K04533.01,FALSE POSITIVE
2696703,K03161.01,FALSE POSITIVE
7699298,K04534.01,FALSE POSITIVE
7115661,K03174.01,FALSE POSITIVE
2853889,K04604.01,FALSE POSITIVE
4845862,K04606.01,FALSE POSITIVE
10130057,K04675.01,FALSE POSITIVE
9838608,K04677.01,FALSE POSITIVE
4247811,K04678.01,FALSE POSITIVE
6543645,K04679.01,FALSE POSITIVE
8738244,K03157.01,FALSE POSITIVE
4157052,K04468.01,FALSE POSITIVE
10006641,K04469.01,FALSE POSITIVE
10815916,K04470.01,FALSE POSITIVE
3547760,K04535.01,FALSE POSITIVE
7281484,K04536.01,FALSE POSITIVE
4848115,K04537.01,FALSE POSITIVE
5991765,K04538.01,FALSE POSITIVE
3962872,K04539.01,FALSE POSITIVE
11912911,K04607.01,FALSE POSITIVE
7045435,K04608.01,FALSE POSITIVE
2972800,K04609.01,FALSE POSITIVE
8573168,K04610.01,FALSE POSITIVE
10801249,K04611.01,FALSE POSITIVE
3857860,K04681.01,FALSE POSITIVE
5024252,K04682.01,FALSE POSITIVE
7430876,K03193.01,FALSE POSITIVE
4843592,K04683.01,FALSE POSITIVE
9602775,K04684.01,FALSE POSITIVE
8955709,K04471.01,FALSE POSITIVE
7031430,K04472.01,FALSE POSITIVE
11912916,K04475.01,FALSE POSITIVE
12108293,K04540.01,FALSE POSITIVE
5301093,K07724.01,FALSE POSITIVE
9640946,K04542.01,FALSE POSITIVE
9776186,K04543.01,FALSE POSITIVE
9752973,K03162.01,FALSE POSITIVE
8044600,K04612.01,FALSE POSITIVE
10991239,K03178.01,FALSE POSITIVE
9345819,K04615.01,FALSE POSITIVE
9180566,K04616.01,FALSE POSITIVE
11092040,K04687.01,FALSE POSITIVE
4851145,K04688.01,FALSE POSITIVE
10292540,K04689.01,FALSE POSITIVE
3732894,K04476.01,FALSE POSITIVE
10220950,K04544.01,FALSE POSITIVE
10342316,K04547.01,FALSE POSITIVE
5305399,K07725.01,FALSE POSITIVE
12021811,K04905.01,FALSE POSITIVE
3962684,K04908.01,FALSE POSITIVE
4730442,K07702.01,FALSE POSITIVE
9643043,K03297.01,FALSE POSITIVE
7177555,K03299.01,FALSE POSITIVE
5802292,K04767.01,FALSE POSITIVE
5126932,K07718.01,FALSE POSITIVE
10034146,K04835.01,FALSE POSITIVE
4175105,K04836.01,FALSE POSITIVE
2437897,K04909.01,FALSE POSITIVE
9307966,K04910.01,FALSE POSITIVE
5556726,K03223.01,FALSE POSITIVE
2554853,K04911.01,FALSE POSITIVE
7889486,K03300.01,FALSE POSITIVE
7889486,K03300.02,FALSE POSITIVE
8233802,K03302.01,FALSE POSITIVE
6116035,K04769.01,FALSE POSITIVE
8958359,K04770.01,FALSE POSITIVE
5480884,K04841.01,FALSE POSITIVE
12506417,K04842.01,FALSE POSITIVE
10187563,K04843.01,FALSE POSITIVE
5544450,K03226.01,FALSE POSITIVE
9307105,K03304.01,FALSE POSITIVE
9959494,K03205.01,FALSE POSITIVE
11456405,K04845.01,FALSE POSITIVE
4544684,K04847.01,FALSE POSITIVE
8975368,K03227.01,FALSE POSITIVE
9291039,K03230.01,FALSE POSITIVE
5168498,K07719.01,FALSE POSITIVE
10489539,K03231.01,FALSE POSITIVE
5651829,K04778.01,FALSE POSITIVE
9094763,K04779.01,FALSE POSITIVE
10338279,K03216.01,FALSE POSITIVE
4851239,K04851.01,FALSE POSITIVE
5009688,K07713.01,FALSE POSITIVE
9489953,K03238.01,FALSE POSITIVE
5305240,K03239.01,FALSE POSITIVE
9838060,K03314.01,FALSE POSITIVE
5389632,K07726.01,FALSE POSITIVE
5951416,K04781.01,FALSE POSITIVE
4645833,K04783.01,FALSE POSITIVE
8940918,K04784.01,FALSE POSITIVE
9827596,K04855.01,FALSE POSITIVE
6206559,K03240.01,FALSE POSITIVE
5024429,K07714.01,FALSE POSITIVE
9532117,K03241.01,FALSE POSITIVE
6928906,K03242.01,FALSE POSITIVE
9821151,K03243.01,FALSE POSITIVE
8330548,K01132.02,FALSE POSITIVE
5130983,K03325.01,FALSE POSITIVE
11093538,K03326.01,FALSE POSITIVE
11044779,K03327.01,FALSE POSITIVE
6438379,K04785.01,FALSE POSITIVE
9145415,K04786.01,FALSE POSITIVE
4545926,K04787.01,FALSE POSITIVE
9396760,K04788.01,FALSE POSITIVE
5119619,K04789.01,FALSE POSITIVE
9582496,K04858.01,FALSE POSITIVE
3343281,K04860.01,FALSE POSITIVE
2573108,K03217.01,FALSE POSITIVE
3336476,K03247.01,FALSE POSITIVE
9083564,K03249.01,FALSE POSITIVE
7335713,K03250.01,FALSE POSITIVE
5185765,K07720.01,FALSE POSITIVE
11294883,K04791.01,FALSE POSITIVE
3832474,K00806.05,FALSE POSITIVE
5471566,K04863.01,FALSE POSITIVE
5814013,K04865.01,FALSE POSITIVE
7117355,K04866.01,FALSE POSITIVE
5653072,K03252.01,FALSE POSITIVE
2707985,K03253.01,FALSE POSITIVE
9899141,K03254.01,FALSE POSITIVE
11305996,K03256.01,FALSE POSITIVE
6859801,K03321.01,FALSE POSITIVE
7767733,K03322.01,FALSE POSITIVE
5201593,K07721.01,FALSE POSITIVE
9007609,K04795.01,FALSE POSITIVE
11038580,K04796.01,FALSE POSITIVE
9509223,K04867.01,FALSE POSITIVE
6720773,K04868.01,FALSE POSITIVE
8056651,K04869.01,FALSE POSITIVE
4665991,K04870.01,FALSE POSITIVE
10191036,K03218.01,FALSE POSITIVE
10420301,K03257.01,FALSE POSITIVE
4634135,K03328.01,FALSE POSITIVE
5876805,K03331.01,FALSE POSITIVE
5818068,K03332.01,FALSE POSITIVE
10139390,K04798.01,FALSE POSITIVE
5273713,K07722.01,FALSE POSITIVE
3526331,K04800.01,FALSE POSITIVE
11496490,K04872.01,FALSE POSITIVE
1430305,K04873.01,FALSE POSITIVE
7117549,K04874.01,FALSE POSITIVE
4774646,K07707.01,FALSE POSITIVE
10030778,K03265.01,FALSE POSITIVE
7870282,K04732.01,FALSE POSITIVE
11153259,K03200.01,FALSE POSITIVE
5783938,K04734.01,FALSE POSITIVE
3445812,K04802.01,FALSE POSITIVE
8960918,K04805.01,FALSE POSITIVE
4647662,K04806.01,FALSE POSITIVE
9822284,K04807.01,FALSE POSITIVE
8940700,K04876.01,FALSE POSITIVE
9850966,K04879.01,FALSE POSITIVE
8747009,K04880.01,FALSE POSITIVE
8379021,K03268.01,FALSE POSITIVE
8104030,K03269.01,FALSE POSITIVE
5282477,K04736.01,FALSE POSITIVE
6681546,K04738.01,FALSE POSITIVE
6421137,K04739.01,FALSE POSITIVE
9893278,K04740.01,FALSE POSITIVE
4548162,K04809.01,FALSE POSITIVE
7293937,K03211.01,FALSE POSITIVE
8043721,K04812.01,FALSE POSITIVE
7985733,K03219.01,FALSE POSITIVE
6522824,K04882.01,FALSE POSITIVE
6802536,K04883.01,FALSE POSITIVE
4750341,K04884.01,FALSE POSITIVE
6612327,K03270.01,FALSE POSITIVE
5211922,K03273.01,FALSE POSITIVE
8129005,K04741.01,FALSE POSITIVE
4840156,K07709.01,FALSE POSITIVE
6468904,K04743.01,FALSE POSITIVE
5709906,K04744.01,FALSE POSITIVE
9777556,K04814.01,FALSE POSITIVE
10753922,K04816.01,FALSE POSITIVE
5980061,K04817.01,FALSE POSITIVE
4059887,K04887.01,FALSE POSITIVE
8288741,K04888.01,FALSE POSITIVE
6852354,K04889.01,FALSE POSITIVE
5816811,K01042.02,FALSE POSITIVE
5303346,K03275.01,FALSE POSITIVE
3858879,K03276.01,FALSE POSITIVE
3342467,K03278.01,FALSE POSITIVE
2711597,K04746.01,FALSE POSITIVE
4851283,K07710.01,FALSE POSITIVE
5024138,K04819.01,FALSE POSITIVE
9086001,K04821.01,FALSE POSITIVE
4927734,K03212.01,FALSE POSITIVE
10031918,K04894.01,FALSE POSITIVE
5276332,K07723.01,FALSE POSITIVE
8625813,K03285.01,FALSE POSITIVE
4651399,K07698.01,FALSE POSITIVE
9953575,K04751.01,FALSE POSITIVE
7887890,K04752.01,FALSE POSITIVE
4544628,K04753.01,FALSE POSITIVE
7052511,K04824.01,FALSE POSITIVE
4764774,K04825.01,FALSE POSITIVE
9910828,K04897.01,FALSE POSITIVE
11867608,K04899.01,FALSE POSITIVE
3644071,K01192.02,FALSE POSITIVE
5360974,K03289.01,FALSE POSITIVE
4670267,K07699.01,FALSE POSITIVE
7435780,K04757.01,FALSE POSITIVE
8938937,K04758.01,FALSE POSITIVE
10556180,K04828.01,FALSE POSITIVE
12401132,K04829.02,FALSE POSITIVE
8308070,K04830.01,FALSE POSITIVE
6956136,K03221.01,FALSE POSITIVE
10661917,K04901.01,FALSE POSITIVE
7799701,K04903.01,FALSE POSITIVE
6233483,K03291.01,FALSE POSITIVE
5392871,K03292.01,FALSE POSITIVE
3858851,K03293.01,FALSE POSITIVE
3858917,K03294.01,FALSE POSITIVE
4466356,K03295.01,FALSE POSITIVE
9474232,K04760.01,FALSE POSITIVE
3859151,K04761.01,FALSE POSITIVE
11456279,K03204.01,FALSE POSITIVE
5398002,K03213.01,FALSE POSITIVE
6680911,K04831.01,FALSE POSITIVE
10356124,K04832.01,FALSE POSITIVE
6286161,K03501.01,FALSE POSITIVE
5385471,K03502.01,FALSE POSITIVE
5471158,K03504.01,FALSE POSITIVE
4847843,K03505.01,FALSE POSITIVE
5120225,K07717.01,FALSE POSITIVE
9656543,K03588.01,FALSE POSITIVE
10751515,K03589.01,FALSE POSITIVE
3348093,K03590.01,FALSE POSITIVE
6182846,K03591.01,FALSE POSITIVE
6442602,K07778.01,FALSE POSITIVE
9851126,K03592.01,FALSE POSITIVE
10484409,K03366.01,FALSE POSITIVE
5796185,K03369.01,FALSE POSITIVE
3945802,K03435.01,FALSE POSITIVE
8719419,K03506.01,FALSE POSITIVE
9028474,K03510.01,FALSE POSITIVE
4349442,K01803.02,FALSE POSITIVE
3644542,K03511.01,FALSE POSITIVE
6182849,K03512.01,FALSE POSITIVE
9851142,K03513.01,FALSE POSITIVE
3442054,K03593.01,FALSE POSITIVE
4079530,K03594.01,FALSE POSITIVE
6445531,K07779.01,FALSE POSITIVE
10677186,K03595.01,FALSE POSITIVE
9025914,K03596.01,FALSE POSITIVE
9366988,K03597.01,FALSE POSITIVE
3102000,K03373.01,FALSE POSITIVE
8266276,K01731.02,FALSE POSITIVE
5887316,K07747.01,FALSE POSITIVE
10651945,K03441.01,FALSE POSITIVE
7117003,K03514.01,FALSE POSITIVE
3240159,K03515.01,FALSE POSITIVE
6147851,K07766.01,FALSE POSITIVE
9658118,K03516.01,FALSE POSITIVE
7132542,K03517.01,FALSE POSITIVE
8589754,K03518.01,FALSE POSITIVE
3757590,K03520.01,FALSE POSITIVE
2437149,K03598.01,FALSE POSITIVE
9715925,K03599.01,FALSE POSITIVE
9529733,K03600.01,FALSE POSITIVE
9613070,K03601.01,FALSE POSITIVE
10845188,K03602.01,FALSE POSITIVE
5709103,K07736.01,FALSE POSITIVE
3098843,K03376.02,FALSE POSITIVE
5887393,K07748.01,FALSE POSITIVE
5456023,K03521.01,FALSE POSITIVE
6187888,K07768.01,FALSE POSITIVE
12021387,K03522.01,FALSE POSITIVE
8044608,K03523.01,FALSE POSITIVE
8760135,K03524.01,FALSE POSITIVE
4073707,K03525.01,FALSE POSITIVE
5730394,K03603.01,FALSE POSITIVE
6956216,K03604.01,FALSE POSITIVE
6137704,K03605.01,FALSE POSITIVE
10275074,K03606.01,FALSE POSITIVE
9110346,K03607.01,FALSE POSITIVE
10259301,K03608.01,FALSE POSITIVE
3120308,K03380.01,FALSE POSITIVE
9991621,K03382.01,FALSE POSITIVE
2852528,K03446.01,FALSE POSITIVE
7032421,K01747.02,FALSE POSITIVE
10798838,K03449.01,FALSE POSITIVE
8560940,K03450.01,FALSE POSITIVE
10292238,K03526.01,FALSE POSITIVE
8733497,K03527.01,FALSE POSITIVE
4255422,K03528.01,FALSE POSITIVE
9837544,K03529.01,FALSE POSITIVE
7877824,K03530.01,FALSE POSITIVE
6469946,K07781.01,FALSE POSITIVE
6947164,K03531.01,FALSE POSITIVE
6233903,K03609.01,FALSE POSITIVE
7212066,K03610.01,FALSE POSITIVE
7212066,K03610.02,FALSE POSITIVE
6675060,K03611.01,FALSE POSITIVE
5716508,K07737.01,FALSE POSITIVE
10518735,K03612.01,FALSE POSITIVE
9489947,K03385.01,FALSE POSITIVE
6960487,K03386.01,FALSE POSITIVE
6309264,K03387.01,FALSE POSITIVE
7021177,K03452.01,FALSE POSITIVE
7122259,K03454.01,FALSE POSITIVE
6190535,K07769.01,FALSE POSITIVE
9834257,K03457.01,FALSE POSITIVE
10748621,K03532.01,FALSE POSITIVE
4824268,K03533.01,FALSE POSITIVE
6527016,K07783.01,FALSE POSITIVE
6431670,K03534.01,FALSE POSITIVE
7376500,K03535.01,FALSE POSITIVE
9636559,K03618.01,FALSE POSITIVE
8095110,K03619.01,FALSE POSITIVE
11499263,K03620.01,FALSE POSITIVE
9775253,K03621.01,FALSE POSITIVE
3858988,K03388.01,FALSE POSITIVE
10798605,K03390.01,FALSE POSITIVE
5895083,K07751.01,FALSE POSITIVE
9714123,K03392.01,FALSE POSITIVE
6198256,K07770.01,FALSE POSITIVE
2437112,K03461.01,FALSE POSITIVE
7987086,K03536.01,FALSE POSITIVE
7374746,K03537.01,FALSE POSITIVE
8668810,K03538.01,FALSE POSITIVE
6519865,K07782.01,FALSE POSITIVE
8868907,K03539.01,FALSE POSITIVE
3865298,K03540.01,FALSE POSITIVE
10091110,K03627.01,FALSE POSITIVE
10091110,K03627.02,FALSE POSITIVE
3542574,K03628.01,FALSE POSITIVE
3544694,K03629.01,FALSE POSITIVE
5952448,K07753.01,FALSE POSITIVE
11874338,K03464.01,FALSE POSITIVE
6199716,K07771.01,FALSE POSITIVE
9468384,K03466.01,FALSE POSITIVE
8868364,K03541.01,FALSE POSITIVE
10092312,K01823.02,FALSE POSITIVE
3964545,K03542.01,FALSE POSITIVE
9656397,K03543.01,FALSE POSITIVE
5444491,K07727.01,FALSE POSITIVE
3735629,K03544.01,FALSE POSITIVE
8244173,K03545.01,FALSE POSITIVE
6546508,K03613.01,FALSE POSITIVE
9886224,K03614.01,FALSE POSITIVE
3735634,K03615.01,FALSE POSITIVE
5730380,K07738.01,FALSE POSITIVE
6058875,K03616.01,FALSE POSITIVE
10735564,K03617.01,FALSE POSITIVE
5962509,K07754.01,FALSE POSITIVE
6359802,K03399.01,FALSE POSITIVE
7121885,K03467.01,FALSE POSITIVE
6205566,K07772.01,FALSE POSITIVE
7287391,K03546.01,FALSE POSITIVE
6756202,K03547.01,FALSE POSITIVE
10215869,K03548.01,FALSE POSITIVE
5456319,K07728.01,FALSE POSITIVE
2307206,K03549.01,FALSE POSITIVE
7025540,K03550.01,FALSE POSITIVE
7620844,K03551.01,FALSE POSITIVE
6677267,K03622.01,FALSE POSITIVE
7732791,K03623.01,FALSE POSITIVE
5736801,K07739.01,FALSE POSITIVE
8177798,K03624.01,FALSE POSITIVE
10489521,K03625.01,FALSE POSITIVE
12643582,K03626.01,FALSE POSITIVE
9328641,K03400.01,FALSE POSITIVE
5991070,K07756.01,FALSE POSITIVE
3757778,K03402.01,FALSE POSITIVE
11875511,K03471.01,FALSE POSITIVE
6233466,K03552.01,FALSE POSITIVE
11249624,K03553.01,FALSE POSITIVE
6426592,K03554.01,FALSE POSITIVE
8491745,K03555.01,FALSE POSITIVE
3970117,K03556.01,FALSE POSITIVE
11147814,K03334.01,FALSE POSITIVE
8892720,K03336.01,FALSE POSITIVE
6032920,K07757.01,FALSE POSITIVE
9468382,K03409.01,FALSE POSITIVE
6145201,K03475.01,FALSE POSITIVE
5986209,K03476.01,FALSE POSITIVE
9226339,K03477.01,FALSE POSITIVE
6525209,K03479.01,FALSE POSITIVE
5534965,K03557.01,FALSE POSITIVE
5512513,K07730.01,FALSE POSITIVE
9965206,K03558.01,FALSE POSITIVE
4247023,K03559.01,FALSE POSITIVE
4848423,K03560.01,FALSE POSITIVE
11403216,K03561.01,FALSE POSITIVE
5774375,K07740.01,FALSE POSITIVE
8263752,K03338.01,FALSE POSITIVE
8263752,K03338.02,FALSE POSITIVE
4164393,K03413.01,FALSE POSITIVE
5513861,K07731.01,FALSE POSITIVE
9948002,K03562.01,FALSE POSITIVE
5264304,K03563.01,FALSE POSITIVE
10960995,K03564.01,FALSE POSITIVE
9592575,K03565.01,FALSE POSITIVE
7898576,K03566.01,FALSE POSITIVE
5806800,K07741.01,FALSE POSITIVE
11671429,K03567.01,FALSE POSITIVE
5392897,K03342.01,FALSE POSITIVE
5282049,K01545.02,FALSE POSITIVE
6023859,K03414.01,FALSE POSITIVE
5471289,K03485.01,FALSE POSITIVE
9783760,K03487.01,FALSE POSITIVE
9528430,K03489.01,FALSE POSITIVE
5529552,K07732.01,FALSE POSITIVE
8882847,K03490.01,FALSE POSITIVE
9773869,K03568.01,FALSE POSITIVE
6707942,K03569.01,FALSE POSITIVE
5023948,K03570.01,FALSE POSITIVE
5113053,K03571.01,FALSE POSITIVE
5817957,K07742.01,FALSE POSITIVE
4743508,K03572.01,FALSE POSITIVE
11519134,K03419.01,FALSE POSITIVE
8552719,K01792.02,FALSE POSITIVE
12164634,K03491.01,FALSE POSITIVE
5193077,K03492.01,FALSE POSITIVE
10068919,K03573.01,FALSE POSITIVE
7353970,K03574.01,FALSE POSITIVE
12316447,K03575.01,FALSE POSITIVE
5823557,K07743.01,FALSE POSITIVE
10491554,K03576.01,FALSE POSITIVE
9785454,K03577.01,FALSE POSITIVE
7136958,K03350.01,FALSE POSITIVE
1995732,K03351.01,FALSE POSITIVE
6069674,K07761.01,FALSE POSITIVE
8356054,K03424.01,FALSE POSITIVE
5653795,K07734.01,FALSE POSITIVE
8635938,K03498.01,FALSE POSITIVE
10464666,K03578.01,FALSE POSITIVE
5024292,K03579.01,FALSE POSITIVE
4659255,K03580.01,FALSE POSITIVE
8263746,K03581.01,FALSE POSITIVE
3428468,K03582.01,FALSE POSITIVE
7115291,K03357.01,FALSE POSITIVE
9907505,K03427.01,FALSE POSITIVE
6369845,K07777.01,FALSE POSITIVE
9230021,K03429.03,FALSE POSITIVE
3662838,K00302.02,FALSE POSITIVE
5471688,K03499.01,FALSE POSITIVE
5471688,K03499.02,FALSE POSITIVE
5130740,K03583.01,FALSE POSITIVE
9892471,K03584.01,FALSE POSITIVE
2019076,K03585.01,FALSE POSITIVE
5879448,K07745.01,FALSE POSITIVE
7376490,K03586.01,FALSE POSITIVE
11968513,K03587.01,FALSE POSITIVE
7866921,K03360.01,FALSE POSITIVE
6113752,K07763.01,FALSE POSITIVE
3098197,K03362.01,FALSE POSITIVE
7045605,K07808.01,FALSE POSITIVE
7877818,K03816.01,FALSE POSITIVE
5636642,K03817.01,FALSE POSITIVE
6515722,K03818.01,FALSE POSITIVE
6679504,K07788.01,FALSE POSITIVE
5560831,K03819.01,FALSE POSITIVE
5305404,K03820.01,FALSE POSITIVE
5473535,K03894.01,FALSE POSITIVE
12106934,K03895.01,FALSE POSITIVE
6222898,K03896.01,FALSE POSITIVE
3955866,K03897.01,FALSE POSITIVE
11200767,K03667.01,FALSE POSITIVE
8589731,K03668.01,FALSE POSITIVE
4356766,K03669.01,FALSE POSITIVE
2167890,K03670.01,FALSE POSITIVE
4935914,K03743.01,FALSE POSITIVE
11303811,K03744.01,FALSE POSITIVE
2437783,K03745.01,FALSE POSITIVE
12062660,K03746.01,FALSE POSITIVE
9777087,K03747.01,FALSE POSITIVE
5956776,K03821.01,FALSE POSITIVE
8883727,K03822.01,FALSE POSITIVE
6516874,K03824.01,FALSE POSITIVE
9161118,K03898.01,FALSE POSITIVE
3556229,K03899.01,FALSE POSITIVE
11911580,K03900.01,FALSE POSITIVE
10583225,K03902.01,FALSE POSITIVE
5215251,K03903.01,FALSE POSITIVE
10383696,K03671.01,FALSE POSITIVE
9777090,K03672.01,FALSE POSITIVE
11455484,K03673.01,FALSE POSITIVE
2446623,K03674.01,FALSE POSITIVE
9596089,K03675.01,FALSE POSITIVE
5738506,K03676.01,FALSE POSITIVE
9777087,K03747.02,FALSE POSITIVE
4247807,K03748.01,FALSE POSITIVE
7700590,K03750.01,FALSE POSITIVE
9053086,K03751.01,FALSE POSITIVE
5467113,K03825.01,FALSE POSITIVE
8240123,K03826.01,FALSE POSITIVE
5114623,K03827.01,FALSE POSITIVE
5114623,K03827.02,FALSE POSITIVE
10031907,K03828.01,FALSE POSITIVE
5480736,K03904.01,FALSE POSITIVE
8487748,K03905.01,FALSE POSITIVE
9892856,K03906.01,FALSE POSITIVE
7137213,K03907.01,FALSE POSITIVE
6795089,K07792.01,FALSE POSITIVE
3340313,K03677.01,FALSE POSITIVE
5021174,K03679.01,FALSE POSITIVE
6314185,K03752.01,FALSE POSITIVE
8620561,K03753.01,FALSE POSITIVE
8937019,K03754.01,FALSE POSITIVE
9896435,K03755.01,FALSE POSITIVE
10352938,K03756.01,FALSE POSITIVE
10676927,K03830.01,FALSE POSITIVE
5649836,K03831.01,FALSE POSITIVE
7620660,K03832.01,FALSE POSITIVE
3836399,K03834.01,FALSE POSITIVE
10491062,K03910.01,FALSE POSITIVE
4058881,K03912.01,FALSE POSITIVE
8621353,K03682.01,FALSE POSITIVE
9394601,K03684.01,FALSE POSITIVE
8494410,K03685.01,FALSE POSITIVE
6863161,K03757.01,FALSE POSITIVE
7840035,K03758.01,FALSE POSITIVE
8543279,K03759.01,FALSE POSITIVE
8047283,K03760.01,FALSE POSITIVE
7090867,K07810.01,FALSE POSITIVE
7612691,K03836.01,FALSE POSITIVE
9761573,K03837.01,FALSE POSITIVE
8042789,K03838.01,FALSE POSITIVE
10095484,K03839.01,FALSE POSITIVE
5467102,K03840.01,FALSE POSITIVE
6780367,K07789.01,FALSE POSITIVE
5471496,K03914.01,FALSE POSITIVE
4544620,K03915.01,FALSE POSITIVE
6863187,K07794.01,FALSE POSITIVE
9719636,K03686.01,FALSE POSITIVE
2452440,K03687.01,FALSE POSITIVE
5020034,K03688.01,FALSE POSITIVE
6974867,K07800.01,FALSE POSITIVE
3114667,K03763.01,FALSE POSITIVE
12109845,K03765.01,FALSE POSITIVE
3954227,K03766.01,FALSE POSITIVE
8651551,K03841.01,FALSE POSITIVE
7115550,K07811.01,FALSE POSITIVE
9532637,K03842.01,FALSE POSITIVE
5305451,K03843.01,FALSE POSITIVE
7174349,K03844.01,FALSE POSITIVE
11824218,K03845.01,FALSE POSITIVE
11667548,K03926.01,FALSE POSITIVE
8868649,K03927.01,FALSE POSITIVE
9715939,K03690.01,FALSE POSITIVE
4751083,K03691.01,FALSE POSITIVE
4751083,K03691.02,FALSE POSITIVE
5903301,K03692.01,FALSE POSITIVE
7695087,K03693.01,FALSE POSITIVE
6200709,K03694.01,FALSE POSITIVE
7013923,K07801.01,FALSE POSITIVE
5360082,K03768.01,FALSE POSITIVE
6543683,K03769.01,FALSE POSITIVE
10555365,K03771.01,FALSE POSITIVE
5481426,K03772.01,FALSE POSITIVE
7983756,K03846.01,FALSE POSITIVE
7289165,K03847.01,FALSE POSITIVE
8949316,K03849.01,FALSE POSITIVE
8912730,K03850.01,FALSE POSITIVE
9784230,K03851.01,FALSE POSITIVE
11466960,K03917.01,FALSE POSITIVE
3124420,K03918.01,FALSE POSITIVE
4649440,K03919.01,FALSE POSITIVE
2437488,K03920.01,FALSE POSITIVE
10083623,K03921.01,FALSE POSITIVE
8043052,K03695.01,FALSE POSITIVE
5435816,K03696.01,FALSE POSITIVE
8559589,K03697.01,FALSE POSITIVE
4372765,K03698.01,FALSE POSITIVE
10268903,K03773.01,FALSE POSITIVE
7017437,K07802.01,FALSE POSITIVE
7220320,K03775.01,FALSE POSITIVE
9291378,K03776.01,FALSE POSITIVE
4949524,K03852.01,FALSE POSITIVE
2697935,K03853.01,FALSE POSITIVE
6531143,K07784.01,FALSE POSITIVE
3550434,K03854.01,FALSE POSITIVE
2558370,K03855.01,FALSE POSITIVE
5397166,K03856.01,FALSE POSITIVE
7024530,K03922.01,FALSE POSITIVE
5015459,K03923.01,FALSE POSITIVE
1433980,K03924.01,FALSE POSITIVE
2438490,K03699.01,FALSE POSITIVE
3838496,K03700.01,FALSE POSITIVE
6470521,K03701.01,FALSE POSITIVE
2449090,K03702.01,FALSE POSITIVE
5652260,K03703.01,FALSE POSITIVE
2569494,K03704.01,FALSE POSITIVE
12405950,K03778.01,FALSE POSITIVE
5206233,K03779.01,FALSE POSITIVE
7031066,K07803.01,FALSE POSITIVE
6775985,K03780.01,FALSE POSITIVE
11357192,K03782.01,FALSE POSITIVE
9533489,K03783.01,FALSE POSITIVE
11825057,K03857.01,FALSE POSITIVE
12306699,K03858.01,FALSE POSITIVE
9692336,K03859.01,FALSE POSITIVE
9641008,K03860.01,FALSE POSITIVE
8588377,K03861.01,FALSE POSITIVE
3644601,K03862.01,FALSE POSITIVE
8781480,K03929.01,FALSE POSITIVE
6783732,K07790.01,FALSE POSITIVE
11607176,K03930.01,FALSE POSITIVE
10661718,K03931.01,FALSE POSITIVE
6470516,K03705.01,FALSE POSITIVE
7770471,K03706.01,FALSE POSITIVE
5130380,K03707.01,FALSE POSITIVE
6314173,K03708.01,FALSE POSITIVE
5688997,K03784.01,FALSE POSITIVE
7031340,K07804.01,FALSE POSITIVE
4073730,K03785.01,FALSE POSITIVE
2854948,K03786.01,FALSE POSITIVE
3644601,K03862.02,FALSE POSITIVE
8459354,K03863.01,FALSE POSITIVE
10259029,K03630.01,FALSE POSITIVE
8299947,K03631.01,FALSE POSITIVE
3335813,K03632.01,FALSE POSITIVE
11858741,K03633.01,FALSE POSITIVE
6363494,K03634.01,FALSE POSITIVE
2576107,K03709.01,FALSE POSITIVE
9532421,K03710.01,FALSE POSITIVE
6936966,K07797.01,FALSE POSITIVE
5653849,K03711.01,FALSE POSITIVE
2437060,K03712.01,FALSE POSITIVE
8127648,K03713.01,FALSE POSITIVE
11564013,K03714.01,FALSE POSITIVE
9405541,K03788.01,FALSE POSITIVE
8906045,K03789.01,FALSE POSITIVE
7031638,K07805.01,FALSE POSITIVE
7296094,K03790.01,FALSE POSITIVE
12009347,K03792.01,FALSE POSITIVE
4037163,K03793.01,FALSE POSITIVE
5535890,K03865.01,FALSE POSITIVE
