target_id,true_label,period,p_joint,p_1d,p_2d,disagreement
10591855,false_positive,34.76695827367367,0.23651838,0.8968716859817505,0.0,0.8968716859817505
11241912,false_positive,39.12887728378378,0.19037375,0.898987889289856,0.0,0.898987889289856
10266615,false_positive,23.700009694194176,0.07949656,0.6314499974250793,0.0,0.6314499974250793
10908248,false_positive,33.8559442485796,0.19112737,0.8588852286338806,0.0,0.8588852286338806
10005758,false_positive,30.053781801601605,0.14288865,0.8760915994644165,0.0,0.8760915994644165
10663396,false_positive,23.925254950950933,0.15506756,0.7910635471343994,0.0,0.7910635471343994
10987985,false_positive,21.0252580238238,0.04393982,0.6229879260063171,0.0,0.6229879260063171
10872983,false_positive,5.547767547198974,0.20704925,0.7503494620323181,0.0,0.7503494620323181
11622600,false_positive,42.28461030520517,0.13600466,0.7542753219604492,0.0,0.7542753219604492
10526887,false_positive,15.86271290549709,0.13457942,0.7035024762153625,0.0,0.7035024762153625
10024701,false_positive,9.928319567881678,0.054507036,0.5779920220375061,0.0,0.5779920220375061
10586208,false_positive,23.603399728432862,0.21171512,0.7801170945167542,0.0,0.7801170945167542
10136549,false_positive,9.685893771241561,0.5542319,1.0,0.0,1.0
11337566,false_positive,11.611743983578716,0.15999366,0.8774027228355408,0.0,0.8774027228355408
11187436,false_positive,4.58276587702703,0.07097325,0.6161041259765625,0.0,0.6161041259765625
11461433,false_positive,14.195479680480455,0.11735308,0.7758657932281494,0.0,0.7758657932281494
10790387,false_positive,6.39409046651418,0.10662144,0.7748584151268005,0.0,0.7748584151268005
10973814,false_positive,44.869377100101765,0.16319227,0.7613850235939026,0.0,0.7613850235939026
11460462,false_positive,4.195166091891893,0.13395555,0.7844022512435913,0.0,0.7844022512435913
11018648,false_positive,32.61728943373373,0.21396947,0.8878568410873413,0.0,0.8878568410873413
11253827,false_positive,12.434053933933935,0.08020384,0.7047560214996338,0.0,0.7047560214996338
11512246,false_positive,10.73282362867986,0.03592905,0.7592983245849609,0.0,0.7592983245849609
10714072,false_positive,11.136334277277276,0.12637424,0.7548974752426147,0.0,0.7548974752426147
10271806,false_positive,35.68054806331331,0.10001573,0.710175633430481,0.0,0.710175633430481
10909127,false_positive,12.15594193618618,0.23220514,0.8873050212860107,0.0,0.8873050212860107
11308499,false_positive,12.516999182519735,0.0679523,0.7434619665145874,0.0,0.7434619665145874
10010440,false_positive,8.428516942942935,0.20466165,0.8399296998977661,0.0,0.8399296998977661
10730034,false_positive,13.071200538405126,0.12847088,0.6691887378692627,0.0,0.6691887378692627
