target_id,period,true_label,prob_1d,prob_2d,disagreement
0000000237188153,,SKIPPED_METADATA_MISSING,,,
0000000048528770,,SKIPPED_METADATA_MISSING,,,
0000000137090755,,SKIPPED_METADATA_MISSING,,,
0000000158839841,,SKIPPED_METADATA_MISSING,,,
0000000123444694,,SKIPPED_METADATA_MISSING,,,
0000000122450762,,SKIPPED_METADATA_MISSING,,,
0000000158554588,,SKIPPED_METADATA_MISSING,,,
0000000137155210,,SKIPPED_METADATA_MISSING,,,
0000000138477646,,SKIPPED_METADATA_MISSING,,,
0000000027847307,,SKIPPED_METADATA_MISSING,,,
0000000164882868,,SKIPPED_METADATA_MISSING,,,
0000000027769688,88.495683,CANDIDATE,0.2303943634033203,0.4392639994621277,0.20886963605880737
0000000275490034,,SKIPPED_METADATA_MISSING,,,
0000000399794329,,SKIPPED_METADATA_MISSING,,,
0000000406997913,,SKIPPED_METADATA_MISSING,,,
0000000121865656,,SKIPPED_METADATA_MISSING,,,
0000000158215347,,SKIPPED_METADATA_MISSING,,,
0000000164459949,,SKIPPED_METADATA_MISSING,,,
0000000027534138,28.5410557,CANDIDATE,0.3274187445640564,0.4399559497833252,0.1125372052192688
0000000164456041,,SKIPPED_METADATA_MISSING,,,
0000000027187386,,SKIPPED_METADATA_MISSING,,,
0000000123359347,,SKIPPED_METADATA_MISSING,,,
0000000164721759,,SKIPPED_METADATA_MISSING,,,
0000000394174221,,SKIPPED_METADATA_MISSING,,,
0000000269271535,,SKIPPED_METADATA_MISSING,,,
0000000272601375,,SKIPPED_METADATA_MISSING,,,
0000000138364831,1.6255124,CANDIDATE,0.38549908995628357,0.15165311098098755,0.23384597897529602
0000000272943597,,SKIPPED_METADATA_MISSING,,,
0000000123497954,,SKIPPED_METADATA_MISSING,,,
0000000158389981,,SKIPPED_METADATA_MISSING,,,
0000000270788519,,SKIPPED_METADATA_MISSING,,,
0000000137968594,,SKIPPED_METADATA_MISSING,,,
0000000028230919,4.8878037,CANDIDATE,0.1812720000743866,0.42880478501319885,0.24753278493881226
0000000048448706,,SKIPPED_METADATA_MISSING,,,
0000000158992508,,SKIPPED_METADATA_MISSING,,,
0000000027686898,,SKIPPED_METADATA_MISSING,,,
0000000164524311,,SKIPPED_METADATA_MISSING,,,
0000000267746315,,SKIPPED_METADATA_MISSING,,,
0000000158730884,,SKIPPED_METADATA_MISSING,,,
0000000299030246,,SKIPPED_METADATA_MISSING,,,
0000000270863576,,SKIPPED_METADATA_MISSING,,,
0000000378013798,,SKIPPED_METADATA_MISSING,,,
0000000164552984,,SKIPPED_METADATA_MISSING,,,
0000000120103325,,SKIPPED_METADATA_MISSING,,,
0000000121112251,,SKIPPED_METADATA_MISSING,,,
0000000063452790,2.6843081,CANDIDATE,0.4321492612361908,0.4416697919368744,0.009520530700683594
0000000424864367,,SKIPPED_METADATA_MISSING,,,
0000000158489110,,SKIPPED_METADATA_MISSING,,,
